SDC Deal Number,Company Name,Exit Type,Date Announced / Filed,Date Completed / Issued,Ticker,"Proceeds Amt + Overallot Sold All Markets
(USD)",Acquiror Name,"Rank Value Incl. Net Debt Sum
(USD)","Rank Value Incl. Net Debt Average
(USD)","Rank Value Incl. Net Debt Median
(USD)","M&A Deal Value Average
(USD)","M&A Deal Value Sum
(USD)","M&A Deal Value Median
(USD)","Value of Earnout Average
(USD)","Value of Earnout Sum
(USD)","Value of Earnout Median
(USD)","Purchase Price Average
(USD)","Purchase Price Sum
(USD)","Purchase Price Median
(USD)",Time to Exit (Years),No. of Deals,No. of IPOs,No. of Deals w/ M&A Deal Value,Exit Portfolio Company TRBC Industry Group,Exit Portfolio Company TRBC Industry,Exit Portfolio Company TRBC Economic Sector,Exit Portfolio Company TRBC Business Sector,Exit Portfolio Company TRBC Activity,Exit Date Completed / Issued,"Exit Portfolio Company Nation
('|')",Exit Date Announced / Filed,Exit Date Completed / Issued,Exit Date Completed / Issued,Exit Date Announced / Filed,Exit Date Completed / Issued,Exit Date Completed / Issued,Exit Date Announced / Filed,Exit Date Completed / Issued
34392716415,Maini Precision Products Ltd,Merger,30/10/2012,30/10/2012,,0.00,Undisclosed Acquiror,15.30,15.30,15.30,15.30,15.30,15.30,0.00,0.00,0.00,15.30,15.30,15.30,7.3,1,0,1,Automobiles & Auto Parts,"Auto, Truck & Motorcycle Parts",Consumer Cyclicals,Automobiles & Auto Parts,"Auto, Truck & Motorcycle Parts (NEC)",30/10/2012,India,30/10/2012,30/10/2012,30/10/2012,30/10/2012,30/10/2012,30/10/2012,30/10/2012,30/10/2012
154087131755,Pharmarack Technologies Pvt Ltd,Merger,01/04/2021,05/04/2021,,0.00,Digihealth Technologies LLP,15.18,15.18,15.18,15.18,15.18,15.18,0.00,0.00,0.00,15.18,15.18,15.18,4.5,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),05/04/2021,India,01/04/2021,05/04/2021,05/04/2021,01/04/2021,05/04/2021,05/04/2021,01/04/2021,05/04/2021
34392655889,Algonomy Software Pvt Ltd,Secondary Sales,15/02/2012,15/02/2012,,0.00,Norwest Venture Partners,14.97,14.97,14.97,14.97,14.97,14.97,0.00,0.00,0.00,14.97,14.97,14.97,4.9,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Enterprise Software,15/02/2012,India,15/02/2012,15/02/2012,15/02/2012,15/02/2012,15/02/2012,15/02/2012,15/02/2012,15/02/2012
154083031872,Sabarmati Gas Ltd,Merger,18/02/2016,18/02/2016,,0.00,Bharat Petroleum Corp Ltd,14.97,14.97,14.97,14.97,14.97,14.97,0.00,0.00,0.00,14.97,14.97,14.97,6.8,1,0,1,Natural Gas Utilities,Natural Gas Utilities,Utilities,Utilities,Natural Gas Distribution,18/02/2016,India,18/02/2016,18/02/2016,18/02/2016,18/02/2016,18/02/2016,18/02/2016,18/02/2016,18/02/2016
154085400743,Jaypore E-Commerce Pvt Ltd,Merger,10/06/2019,02/07/2019,,0.00,Aditya Birla Fashion & Retail Ltd,14.96,14.96,14.96,14.96,14.96,14.96,0.00,0.00,0.00,14.96,14.96,14.96,3.4,1,0,1,Diversified Retail,Discount Stores,Consumer Cyclicals,Retailers,Internet & Mail Order Discount Stores,02/07/2019,India,10/06/2019,02/07/2019,02/07/2019,10/06/2019,02/07/2019,02/07/2019,10/06/2019,02/07/2019
154085316875,Grab A Grub Services Pvt Ltd,Merger,02/03/2019,31/03/2021,,0.00,Reliance Industrial Investments & Holdings Ltd,14.93,14.93,14.93,14.93,14.93,14.93,0.00,0.00,0.00,14.93,14.93,14.93,5.4,1,0,1,Freight & Logistics Services,"Courier, Postal, Air Freight & Land-based Logistics",Industrials,Transportation,Courier Services,31/03/2021,India,02/03/2019,31/03/2021,31/03/2021,02/03/2019,31/03/2021,31/03/2021,02/03/2019,31/03/2021
154087106117,Rakyan Beverages Private Ltd,Merger,21/01/2021,21/01/2021,,0.00,Wingreens Farms Pvt Ltd,13.72,13.72,13.72,13.72,13.72,13.72,0.00,0.00,0.00,13.72,13.72,13.72,5.9,1,0,1,Beverages,Non-Alcoholic Beverages,Consumer Non-Cyclicals,Food & Beverages,Fruit Drinks,21/01/2021,India,21/01/2021,21/01/2021,21/01/2021,21/01/2021,21/01/2021,21/01/2021,21/01/2021,21/01/2021
154087420266,Sirona Hygiene Pvt Ltd,Merger,21/12/2021,21/12/2021,,0.00,Sanghvi Beauty & Technologies Pvt Ltd,13.21,13.21,13.21,13.21,13.21,13.21,0.00,0.00,0.00,13.21,13.21,13.21,4.8,1,0,1,Personal & Household Products & Services,Personal Products,Consumer Non-Cyclicals,Personal & Household Products & Services,Sanitary Products,21/12/2021,India,21/12/2021,21/12/2021,21/12/2021,21/12/2021,21/12/2021,21/12/2021,21/12/2021,21/12/2021
34392721061,CENTRAL UP GAS CO,Merger,09/02/2013,26/06/2013,,0.00,Indraprastha Gas Ltd,12.88,12.88,12.88,12.88,12.88,12.88,0.00,0.00,0.00,12.88,12.88,12.88,3.8,1,0,1,Natural Gas Utilities,Natural Gas Utilities,Utilities,Utilities,Natural Gas Distribution,26/06/2013,India,09/02/2013,26/06/2013,26/06/2013,09/02/2013,26/06/2013,26/06/2013,09/02/2013,26/06/2013
154087200949,Tictok Skill Games Pvt Ltd,Buyback,03/05/2021,03/05/2021,,0.00,Tictok Skill Games Pvt Ltd,12.00,12.00,12.00,12.00,12.00,12.00,0.00,0.00,0.00,12.00,12.00,12.00,1.8,1,0,1,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),03/05/2021,India,03/05/2021,03/05/2021,03/05/2021,03/05/2021,03/05/2021,03/05/2021,03/05/2021,03/05/2021
34391798231,"Laser Soft Infosystems, Ltd.",Merger,15/10/2009,07/12/2009,,0.00,Polaris Software Lab Ltd,11.30,11.30,11.30,11.30,11.30,11.30,3.70,3.70,3.70,11.30,11.30,11.30,9.6,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),07/12/2009,India,15/10/2009,07/12/2009,07/12/2009,15/10/2009,07/12/2009,07/12/2009,15/10/2009,07/12/2009
34391826511,Ocean Sparkle Limited,Secondary Sales,08/07/2010,08/07/2010,,0.00,Eredene Capital PLC,11.10,11.10,11.10,11.10,11.10,11.10,0.00,0.00,0.00,11.10,11.10,11.10,14.2,1,0,1,Transport Infrastructure,Marine Port Services,Industrials,Transportation,Marine Port Services (NEC),08/07/2010,India,08/07/2010,08/07/2010,08/07/2010,08/07/2010,08/07/2010,08/07/2010,08/07/2010,08/07/2010
154088151998,Barrix Agro Sciences Pvt Ltd,Merger,01/09/2023,15/12/2023,,0.00,Sumitomo Chemical India Ltd,10.28,10.28,10.28,10.28,10.28,10.28,0.00,0.00,0.00,10.28,10.28,10.28,10.5,1,0,1,Chemicals,Agricultural Chemicals,Basic Materials,Chemicals,Pesticides,15/12/2023,India,01/09/2023,15/12/2023,15/12/2023,01/09/2023,15/12/2023,15/12/2023,01/09/2023,15/12/2023
154085559058,eDreams Software Innovation Pvt Ltd,Merger,16/12/2019,16/12/2019,,0.00,Indiavidual Learning Pvt Ltd,10.12,10.12,10.12,10.12,10.12,10.12,0.00,0.00,0.00,10.12,10.12,10.12,7.9,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Application Software,16/12/2019,India,16/12/2019,16/12/2019,16/12/2019,16/12/2019,16/12/2019,16/12/2019,16/12/2019,16/12/2019
34391757962,"Iteamic Pvt., Ltd.",Merger,23/09/2008,12/01/2009,,0.00,Ciber Inc,10.01,10.01,10.01,10.01,10.01,10.01,0.50,0.50,0.50,10.01,10.01,10.01,1.5,1,0,1,Software & IT Services,IT Services & Consulting,Technology,Software & IT Services,IT Services & Consulting (NEC),12/01/2009,India,23/09/2008,12/01/2009,12/01/2009,23/09/2008,12/01/2009,12/01/2009,23/09/2008,12/01/2009
34392720076,"Andromeda Marketing Pvt., Ltd.",Merger,16/07/2012,16/07/2012,,0.00,Casa Capital Management Pvt Ltd,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,10.00,10.00,10.00,4.5,1,0,1,"Computers, Phones & Household Electronics",Household Electronics,Technology,Technology Equipment,Consumer Electronic Wholesale,16/07/2012,India,16/07/2012,16/07/2012,16/07/2012,16/07/2012,16/07/2012,16/07/2012,16/07/2012,16/07/2012
154087413408,Dinero Innovations Pvt Ltd,Merger,14/12/2021,14/12/2021,,0.00,Open Financial Technologies Pvt Ltd,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,10.00,10.00,10.00,1.4,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),14/12/2021,India,14/12/2021,14/12/2021,14/12/2021,14/12/2021,14/12/2021,14/12/2021,14/12/2021,14/12/2021
34392748603,Arohan Financial Services Ltd,Merger,13/09/2012,13/09/2012,,0.00,Intellecash Microfinance Network Co Pvt Ltd,9.40,9.40,9.40,9.40,9.40,9.40,0.00,0.00,0.00,9.40,9.40,9.40,4.1,1,0,1,Banking Services,Corporate Financial Services,Financials,Banking & Investment Services,Corporate Financial Services (NEC),13/09/2012,India,13/09/2012,13/09/2012,13/09/2012,13/09/2012,13/09/2012,13/09/2012,13/09/2012,13/09/2012
154087423801,Allygrow Technologies Pvt Ltd,Merger,22/12/2021,02/08/2022,,0.00,Ceinsys Tech Ltd,8.99,8.99,8.99,8.99,8.99,8.99,0.00,0.00,0.00,10.18,10.18,10.18,7.0,1,0,1,Construction & Engineering,Construction & Engineering,Industrials,Industrial & Commercial Services,Civil Engineers & Architects,02/08/2022,India,22/12/2021,02/08/2022,02/08/2022,22/12/2021,02/08/2022,02/08/2022,22/12/2021,02/08/2022
34391809051,India Infoline Marketing Services  Ltd (Aka  Iimsl),Buyback,25/01/2010,25/01/2010,,0.00,India Infoline Ltd,8.00,8.00,8.00,8.00,8.00,8.00,0.00,0.00,0.00,8.00,8.00,8.00,2.1,1,0,1,Insurance,Multiline Insurance & Brokers,Financials,Insurance,Insurance Brokers,25/01/2010,India,25/01/2010,25/01/2010,25/01/2010,25/01/2010,25/01/2010,25/01/2010,25/01/2010,25/01/2010
154083229628,Wah Holidays Pvt Ltd,Merger,11/04/2017,11/04/2017,,0.00,Urrshila Kerkar,7.74,7.74,7.74,7.74,7.74,7.74,0.00,0.00,0.00,7.74,7.74,7.74,3.8,1,0,1,Hotels & Entertainment Services,Leisure & Recreation,Consumer Cyclicals,Cyclical Consumer Services,Guided Tour Operators,11/04/2017,India,11/04/2017,11/04/2017,11/04/2017,11/04/2017,11/04/2017,11/04/2017,11/04/2017,11/04/2017
154087402588,Transaction Solutions International (India) Pvt Ltd,Merger,08/12/2021,23/02/2022,,0.00,Vortiv Ltd,6.86,6.86,6.86,2.92,2.92,2.92,0.00,0.00,0.00,2.92,2.92,2.92,8.9,1,0,1,Professional & Commercial Services,Professional Information Services,Industrials,Industrial & Commercial Services,Financial Information Providers,23/02/2022,India,08/12/2021,23/02/2022,23/02/2022,08/12/2021,23/02/2022,23/02/2022,08/12/2021,23/02/2022
154085343419,Transerv Ltd,Merger,20/03/2019,03/04/2019,,0.00,Indiabulls Consumer Finance Ltd,6.67,6.67,6.67,6.67,6.67,6.67,0.00,0.00,0.00,6.67,6.67,6.67,6.7,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Application Software,03/04/2019,India,20/03/2019,03/04/2019,03/04/2019,20/03/2019,03/04/2019,03/04/2019,20/03/2019,03/04/2019
34391796430,MindTree Ltd,Merger,29/09/2009,29/09/2009,,0.00,MindTree Consulting Ltd,6.00,6.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00,6.00,6.00,6.00,0.7,1,0,1,Software & IT Services,IT Services & Consulting,Technology,Software & IT Services,IT Services & Consulting (NEC),29/09/2009,India,29/09/2009,29/09/2009,29/09/2009,29/09/2009,29/09/2009,29/09/2009,29/09/2009,29/09/2009
154085433637,Absolute Sports Pvt Ltd,Merger,14/07/2019,14/07/2019,,0.00,Nazara Technologies Ltd,5.26,5.26,5.26,5.26,5.26,5.26,0.00,0.00,0.00,5.26,5.26,5.26,0.0,1,0,1,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),14/07/2019,India,14/07/2019,14/07/2019,14/07/2019,14/07/2019,14/07/2019,14/07/2019,14/07/2019,14/07/2019
154085189985,Genesis Colors Ltd,Merger,08/09/2018,08/09/2018,,0.00,Reliance Brands Ltd,4.85,4.85,4.85,4.85,4.85,4.85,0.00,0.00,0.00,4.85,4.85,4.85,12.2,1,0,1,Specialty Retailers,Apparel & Accessories Retailers,Consumer Cyclicals,Retailers,Apparel & Accessories Retailers (NEC),08/09/2018,India,08/09/2018,08/09/2018,08/09/2018,08/09/2018,08/09/2018,08/09/2018,08/09/2018,08/09/2018
154083065758,Asian Energy Services Ltd,Merger,23/05/2016,16/11/2016,,0.00,Oilmax Energy Pvt Ltd,4.45,4.45,4.45,4.45,4.45,4.45,0.00,0.00,0.00,4.45,4.45,4.45,8.8,1,0,1,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Energy,Energy - Fossil Fuels,Oil Related Services,16/11/2016,India,23/05/2016,16/11/2016,16/11/2016,23/05/2016,16/11/2016,16/11/2016,23/05/2016,16/11/2016
34392811862,HHV Solar Technologies Pvt Ltd,Merger,08/01/2013,21/01/2013,,0.00,Swelect Energy Systems Ltd,4.00,4.00,4.00,4.00,4.00,4.00,0.00,0.00,0.00,4.00,4.00,4.00,4.8,1,0,1,Renewable Energy,Renewable Energy Equipment & Services,Energy,Renewable Energy,Photovoltaic Solar Systems & Equipment,21/01/2013,India,08/01/2013,21/01/2013,21/01/2013,08/01/2013,21/01/2013,21/01/2013,08/01/2013,21/01/2013
154087789347,A.M Marketplaces Pvt Ltd,Merger,17/10/2022,10/11/2022,,0.00,V-Mart Retail Ltd,3.78,3.78,3.78,3.78,3.78,3.78,0.00,0.00,0.00,3.78,3.78,3.78,10.1,1,0,1,Software & IT Services,Online Services,Technology,Software & IT Services,E-commerce & Auction Services,10/11/2022,India,17/10/2022,10/11/2022,10/11/2022,17/10/2022,10/11/2022,10/11/2022,17/10/2022,10/11/2022
34391648112,Crossword Bookstores Ltd,Merger,22/04/2005,06/07/2005,,0.00,Shoppers Stop Ltd,3.27,3.27,3.27,3.27,3.27,3.27,0.00,0.00,0.00,3.27,3.27,3.27,5.3,1,0,1,Specialty Retailers,Miscellaneous Specialty Retailers,Consumer Cyclicals,Retailers,Book & Magazine Retailers,06/07/2005,India,22/04/2005,06/07/2005,06/07/2005,22/04/2005,06/07/2005,06/07/2005,22/04/2005,06/07/2005
154087043969,OSlabs Pte Ltd,Merger,26/01/2021,26/01/2021,,0.00,Affle Global Pte Ltd,2.86,2.86,2.86,2.86,2.86,2.86,0.00,0.00,0.00,2.86,2.86,2.86,5.0,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),26/01/2021,India,26/01/2021,26/01/2021,26/01/2021,26/01/2021,26/01/2021,26/01/2021,26/01/2021,26/01/2021
154085207742,LivQuik Technology (India) Pvt Ltd,Merger,01/10/2018,13/11/2018,,0.00,Future Enterprises Ltd,2.76,2.76,2.76,2.76,2.76,2.76,0.00,0.00,0.00,2.76,2.76,2.76,5.3,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Application Software,13/11/2018,India,01/10/2018,13/11/2018,13/11/2018,01/10/2018,13/11/2018,13/11/2018,01/10/2018,13/11/2018
154082666465,SpaceBound Web Labs Pvt Ltd,Merger,10/02/2015,10/02/2015,,0.00,Bigtree Entertainment Pvt Ltd,2.00,2.00,2.00,2.00,2.00,2.00,0.00,0.00,0.00,2.00,2.00,2.00,1.8,1,0,1,Software & IT Services,Online Services,Technology,Software & IT Services,E-commerce & Auction Services,10/02/2015,India,10/02/2015,10/02/2015,10/02/2015,10/02/2015,10/02/2015,10/02/2015,10/02/2015,10/02/2015
154085769909,HalaPlay,Merger,12/06/2020,12/06/2020,,0.00,Nazara Technologies Ltd,1.92,1.92,1.92,1.92,1.92,1.92,0.00,0.00,0.00,1.92,1.92,1.92,2.6,1,0,1,Software & IT Services,Online Services,Technology,Software & IT Services,Internet Gaming,12/06/2020,India,12/06/2020,12/06/2020,12/06/2020,12/06/2020,12/06/2020,12/06/2020,12/06/2020,12/06/2020
34391655342,"AT&S ECAD Technologies Pte, Ltd.",Merger,05/08/2005,05/08/2005,,0.00,Austria Technologie & Systemtechnik AG{AT&S},1.73,1.73,1.73,1.73,1.73,1.73,0.00,0.00,0.00,1.73,1.73,1.73,4.6,1,0,1,Semiconductors & Semiconductor Equipment,Semiconductors,Technology,Technology Equipment,Integrated Circuits,05/08/2005,India,05/08/2005,05/08/2005,05/08/2005,05/08/2005,05/08/2005,05/08/2005,05/08/2005,05/08/2005
154088075815,Stark Enterprises Pvt Ltd,Merger,16/06/2023,04/08/2023,,0.00,Adani Digital Labs Pvt Ltd,1.60,1.60,1.60,0.82,0.82,0.82,0.00,0.00,0.00,0.82,0.82,0.82,1.0,1,0,1,Software & IT Services,Software,Technology,Software & IT Services,Mobile Application Software,04/08/2023,India,16/06/2023,04/08/2023,04/08/2023,16/06/2023,04/08/2023,04/08/2023,16/06/2023,04/08/2023
154087234294,Boatman Tech Pvt Ltd,Merger,07/07/2021,17/09/2021,,0.00,Matrimony.Com Ltd,1.47,1.47,1.47,1.47,1.47,1.47,0.00,0.00,0.00,1.47,1.47,1.47,5.1,1,0,1,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),17/09/2021,India,07/07/2021,17/09/2021,17/09/2021,07/07/2021,17/09/2021,17/09/2021,07/07/2021,17/09/2021
154084816865,"Adani Power, Ltd.",IPO,21/07/2009,03/08/2009,,637.47,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.8,1,1,0,Electric Utilities & IPPs,Electric Utilities,Utilities,Utilities,Geothermal Electric Utilities,03/08/2009,India,21/07/2009,03/08/2009,03/08/2009,21/07/2009,03/08/2009,03/08/2009,21/07/2009,03/08/2009
34391313961,Nevis Networks (India) Pvt Ltd,Merger,31/05/2009,31/05/2009,,0.00,Aviram Networks Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.1,1,0,0,"Computers, Phones & Household Electronics",Computer Hardware,Technology,Technology Equipment,Output Devices,31/05/2009,India,31/05/2009,31/05/2009,31/05/2009,31/05/2009,31/05/2009,31/05/2009,31/05/2009,31/05/2009
154084850699,"DB Realty, Ltd.",IPO,30/09/2009,05/02/2010,,321.75,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.8,1,1,0,Real Estate Operations,"Real Estate Rental, Development & Operations",Real Estate,Real Estate,"Real Estate Rental, Development & Operations (NEC)",05/02/2010,India,30/09/2009,05/02/2010,05/02/2010,30/09/2009,05/02/2010,05/02/2010,30/09/2009,05/02/2010
34391810252,Mango Technologies,Secondary Sales,03/02/2010,03/02/2010,,0.00,Undisclosed Acquiror,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.5,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Application Software,03/02/2010,India,03/02/2010,03/02/2010,03/02/2010,03/02/2010,03/02/2010,03/02/2010,03/02/2010,03/02/2010
154084834574,MakeMyTrip (India) Pvt Ltd,IPO,26/07/2010,11/08/2010,,80.50,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.1,1,1,0,Hotels & Entertainment Services,Leisure & Recreation,Consumer Cyclicals,Cyclical Consumer Services,Travel Agents,11/08/2010,India,26/07/2010,11/08/2010,11/08/2010,26/07/2010,11/08/2010,11/08/2010,26/07/2010,11/08/2010
34391831336,"Venture Infotek Global Pvt., Ltd.",Merger,26/08/2010,26/08/2010,,0.00,Atos SE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.2,1,0,0,Banking Services,Consumer Lending,Financials,Banking & Investment Services,Consumer Leasing,26/08/2010,India,26/08/2010,26/08/2010,26/08/2010,26/08/2010,26/08/2010,26/08/2010,26/08/2010,26/08/2010
34391835412,Accutest Research Lab I Pvt Ltd,Secondary Sales,05/10/2010,05/10/2010,,0.00,Greater Pacific Capital Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.2,1,0,0,Biotechnology & Medical Research,Biotechnology & Medical Research,Healthcare,Pharmaceuticals & Medical Research,Biotechnology & Medical Research (NEC),05/10/2010,India,05/10/2010,05/10/2010,05/10/2010,05/10/2010,05/10/2010,05/10/2010,05/10/2010,05/10/2010
34391323410,VMLogix,Merger,30/08/2010,09/09/2010,,0.00,Citrix Systems Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.2,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Application Software,09/09/2010,India,30/08/2010,09/09/2010,09/09/2010,30/08/2010,09/09/2010,09/09/2010,30/08/2010,09/09/2010
34391842475,Rupeetalk Financial Services Pvt Ltd,Secondary Sales,12/12/2010,12/12/2010,,0.00,NetAmbit Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),12/12/2010,India,12/12/2010,12/12/2010,12/12/2010,12/12/2010,12/12/2010,12/12/2010,12/12/2010,12/12/2010
34391838337,"RFCL, Ltd.",Secondary Sales,03/11/2010,01/03/2011,,0.00,Avantor Performance Materials Holdings LLC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.2,1,0,0,Pharmaceuticals,Pharmaceuticals,Healthcare,Pharmaceuticals & Medical Research,Pharmaceuticals (NEC),01/03/2011,India,03/11/2010,01/03/2011,01/03/2011,03/11/2010,01/03/2011,01/03/2011,03/11/2010,01/03/2011
34391855411,Spykar Lifestyle Pvt  Ltd,Secondary Sales,07/01/2011,15/03/2011,,0.00,Spykar Lifestyle Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.9,1,0,0,Textiles & Apparel,Apparel & Accessories,Consumer Cyclicals,Cyclical Consumer Products,Men's Clothing,15/03/2011,India,07/01/2011,15/03/2011,15/03/2011,07/01/2011,15/03/2011,15/03/2011,07/01/2011,15/03/2011
34392721829,"Web Development Company, Ltd.",Merger,18/07/2012,18/07/2012,,0.00,ManpowerGroup Inc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.1,1,0,0,Professional & Commercial Services,Employment Services,Industrials,Industrial & Commercial Services,Executive Search Services,18/07/2012,India,18/07/2012,18/07/2012,18/07/2012,18/07/2012,18/07/2012,18/07/2012,18/07/2012,18/07/2012
34391648943,"Linc Software Services Pte., Ltd.",Merger,05/05/2005,05/05/2005,,0.00,Mindtree Consulting Pvt Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.6,1,0,0,Software & IT Services,Software,Technology,Software & IT Services,Software (NEC),05/05/2005,India,05/05/2005,05/05/2005,05/05/2005,05/05/2005,05/05/2005,05/05/2005,05/05/2005,05/05/2005
34391712460,"SkyGourmet Catering Pvt, Ltd.",Reverse Takeover (RTO),19/06/2007,20/07/2007,,0.00,India Hospitality Corp,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.8,1,0,0,Hotels & Entertainment Services,Restaurants & Bars,Consumer Cyclicals,Cyclical Consumer Services,Banquet Halls & Catering,20/07/2007,India,19/06/2007,20/07/2007,20/07/2007,19/06/2007,20/07/2007,20/07/2007,19/06/2007,20/07/2007
34391646589,"Rev IT Systems Pvt., Ltd.",Merger,01/04/2005,06/04/2005,,0.00,ICICI OneSource Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.6,1,0,0,Professional & Commercial Services,Business Support Services,Industrials,Industrial & Commercial Services,Business Support Services (NEC),06/04/2005,India,01/04/2005,06/04/2005,06/04/2005,01/04/2005,06/04/2005,06/04/2005,01/04/2005,06/04/2005
34391758121,"eOfficePlanet.com India Pvt., Ltd.",Merger,29/04/2008,29/04/2008,,0.00,Investor Group,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.1,1,0,0,Office Equipment,Office Equipment,Technology,Technology Equipment,Office Equipment Wholesale,29/04/2008,India,29/04/2008,29/04/2008,29/04/2008,29/04/2008,29/04/2008,29/04/2008,29/04/2008,29/04/2008
34391668567,"Purple Vision Technologies Pvt., Ltd.",Merger,01/09/2005,01/09/2005,,0.00,TES Electronic Solutions SA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.7,1,0,0,Software & IT Services,IT Services & Consulting,Technology,Software & IT Services,Technology Consulting & Outsourcing Services,01/09/2005,India,01/09/2005,01/09/2005,01/09/2005,01/09/2005,01/09/2005,01/09/2005,01/09/2005,01/09/2005
34391708332,Ace Refractories,Merger,01/08/2007,02/08/2007,,0.00,Imerys SA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.8,1,0,0,Construction Materials,Construction Materials,Basic Materials,Mineral Resources,Construction Materials (NEC),02/08/2007,India,01/08/2007,02/08/2007,02/08/2007,01/08/2007,02/08/2007,02/08/2007,01/08/2007,02/08/2007
34391294721,"Picturehouse Media, Ltd.",Merger,26/10/2007,26/10/2007,,0.00,TAG Equity Partners LLC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.6,1,0,0,Media & Publishing,Entertainment Production,Consumer Cyclicals,Cyclical Consumer Services,"Movie, TV Production & Distribution",26/10/2007,India,26/10/2007,26/10/2007,26/10/2007,26/10/2007,26/10/2007,26/10/2007,26/10/2007,26/10/2007
34391696672,IIS Scientific Computing Ltd.,Merger,26/12/2006,13/09/2007,,0.00,SAIC Ltd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.3,1,0,0,Software & IT Services,IT Services & Consulting,Technology,Software & IT Services,Computer Programming,13/09/2007,India,26/12/2006,13/09/2007,13/09/2007,26/12/2006,13/09/2007,13/09/2007,26/12/2006,13/09/2007
34391792045,TravelGuru,Merger,18/08/2009,18/08/2009,,0.00,Travelocity.com LP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,1,0,0,Software & IT Services,Online Services,Technology,Software & IT Services,Online Services (NEC),18/08/2009,India,18/08/2009,18/08/2009,18/08/2009,18/08/2009,18/08/2009,18/08/2009,18/08/2009,18/08/2009
